ClienteID,Edad,Genero,Ciudad,UsoVehiculo,MarcaAuto,ModeloAuto,ValorAsegurado,AntiguedadVehiculo
19121,34,F,Manizales,Comercial,Nissan,2016,92686890,15
19122,34,F,Barranquilla,Particular,Ford,2005,39074772,13
19123,45,M,Manizales,Particular,Ford,2018,33647996,7
19124,47,M,Cali,Particular,Mazda,2015,67499421,0
19125,57,M,Bogota,Comercial,Renault,2011,21382723,3
19126,40,F,Barranquilla,Particular,Mazda,2008,24629188,3
19127,63,F,Cali,Particular,Renault,2010,58889256,3
19128,41,F,Barranquilla,Particular,Renault,2018,24416892,14
19129,46,F,Manizales,Particular,Nissan,2014,50418324,15
19130,21,M,Medellin,Particular,Chevrolet,2008,52648979,9
19131,55,M,Cali,Comercial,Toyota,2017,120271507,3
19132,46,M,Cali,Particular,Hyundai,2012,141307428,13
19133,36,M,Barranquilla,Comercial,Ford,2022,20615929,12
19134,44,M,Medellin,Particular,Kia,2009,37390928,1
19135,46,F,Bogota,Particular,Ford,2016,21400648,0
19136,53,M,Medellin,Particular,Renault,2009,92493023,15
19137,52,M,Bogota,Particular,Renault,2011,65812208,15
19138,69,F,Bucaramanga,Particular,Ford,2023,96303510,6
19139,23,M,Manizales,Particular,Nissan,2018,71595475,7
19140,40,M,Medellin,Particular,Nissan,2015,99001982,3
19141,56,M,Bogota,Particular,Ford,2015,55183368,13
19142,63,F,Barranquilla,Particular,Chevrolet,2007,103516633,10
19143,61,M,Bogota,Comercial,Kia,2017,60598608,16
19144,65,F,Bucaramanga,Particular,Renault,2010,103130067,0
19145,69,F,Bogota,Particular,Hyundai,2020,49619574,16
19146,25,F,Manizales,Particular,Nissan,2010,85275102,1
19147,19,F,Medellin,Particular,Nissan,2010,138632145,17
19148,30,M,Bogota,Comercial,Hyundai,2010,32366036,2
19149,57,F,Medellin,Particular,Chevrolet,2017,75719002,12
19150,38,M,Bucaramanga,Particular,Renault,2012,88612414,16
19151,48,F,Bogota,Particular,Kia,2021,40058137,14
19152,69,M,Bogota,Particular,Chevrolet,2006,103164395,2
19153,65,M,Bucaramanga,Particular,Chevrolet,2010,23635494,4
19154,53,M,Manizales,Particular,Nissan,2010,112793998,4
19155,65,M,Bogota,Particular,Mazda,2011,75286973,5
19156,69,M,Medellin,Comercial,Ford,2005,138091513,15
19157,55,M,Manizales,Particular,Chevrolet,2012,137343289,1
19158,44,M,Cali,Particular,Mazda,2007,52133739,5
19159,53,M,Manizales,Particular,Ford,2008,73414942,12
19160,65,M,Cali,Particular,Nissan,2021,123141586,4
19161,40,M,Medellin,Comercial,Nissan,2007,66105703,19
19162,38,F,Bogota,Particular,Mazda,2006,109675372,15
19163,30,M,Medellin,Particular,Toyota,2018,91710403,15
19164,54,M,Bucaramanga,Particular,Renault,2010,118091636,6
19165,64,M,Medellin,Particular,Hyundai,2022,147155492,19
19166,43,F,Cali,Particular,Ford,2006,36501821,10
19167,57,F,Manizales,Comercial,Kia,2016,76389055,2
19168,24,M,Barranquilla,Particular,Toyota,2009,48861486,14
19169,63,M,Bucaramanga,Particular,Ford,2014,66017222,16
19170,56,F,Bogota,Particular,Chevrolet,2019,116451639,2
19171,39,M,Manizales,Particular,Ford,2017,40474640,1
19172,56,M,Medellin,Particular,Ford,2014,90342025,13
19173,40,F,Bucaramanga,Particular,Toyota,2021,78828586,4
19174,47,F,Cali,Particular,Renault,2017,123951548,3
19175,35,M,Bogota,Particular,Ford,2011,58597773,11
19176,59,M,Medellin,Particular,Kia,2008,121413750,6
19177,35,M,Manizales,Particular,Chevrolet,2006,73551095,10
19178,63,F,Medellin,Particular,Hyundai,2009,92900588,19
19179,27,M,Bogota,Particular,Hyundai,2014,74009553,1
19180,56,M,Manizales,Particular,Mazda,2023,38812016,1
19181,47,F,Barranquilla,Particular,Mazda,2013,88860296,9
19182,43,M,Barranquilla,Particular,Nissan,2006,71290106,17
19183,24,M,Bucaramanga,Particular,Kia,2013,80553423,16
19184,24,M,Medellin,Particular,Chevrolet,2017,139917640,5
19185,22,M,Bucaramanga,Particular,Mazda,2005,115024394,10
19186,18,F,Bogota,Particular,Renault,2019,83564442,16
19187,63,F,Manizales,Particular,Toyota,2017,37368797,14
19188,35,F,Bucaramanga,Particular,Ford,2018,53086605,9
19189,30,M,Medellin,Particular,Toyota,2015,82120717,3
19190,42,M,Barranquilla,Particular,Ford,2006,93732892,12
19191,57,M,Barranquilla,Particular,Toyota,2005,43863434,0
19192,25,M,Bogota,Particular,Nissan,2015,40749710,14
19193,27,F,Cali,Comercial,Mazda,2020,48173483,4
19194,49,M,Bucaramanga,Particular,Kia,2009,68055309,5
19195,34,M,Bogota,Particular,Ford,2023,144130306,6
19196,55,M,Barranquilla,Particular,Renault,2014,45495179,7
19197,32,F,Medellin,Particular,Hyundai,2019,39381561,11
19198,32,M,Medellin,Particular,Renault,2006,147568653,14
19199,65,M,Manizales,Particular,Toyota,2007,97878568,2
19200,57,M,Cali,Particular,Kia,2018,22722576,8
19201,68,M,Cali,Particular,Hyundai,2021,110630864,10
19202,37,M,Barranquilla,Particular,Chevrolet,2011,104563695,19
19203,32,F,Cali,Particular,Kia,2018,145973345,11
19204,52,M,Cali,Particular,Mazda,2014,97448413,7
19205,23,M,Medellin,Particular,Kia,2020,90376022,13
19206,47,M,Manizales,Particular,Kia,2018,68766371,15
19207,25,M,Bucaramanga,Comercial,Kia,2018,27907096,2
19208,48,M,Medellin,Particular,Hyundai,2014,47080949,0
19209,65,F,Manizales,Comercial,Kia,2019,54832359,17
19210,64,M,Medellin,Particular,Chevrolet,2022,73134111,12
19211,49,F,Barranquilla,Particular,Kia,2005,126228118,11
19212,62,F,Manizales,Comercial,Mazda,2007,41433256,4
19213,69,M,Manizales,Particular,Nissan,2013,84510415,6
19214,32,M,Barranquilla,Particular,Toyota,2014,127578591,5
19215,35,F,Manizales,Comercial,Renault,2009,142792234,8
19216,30,M,Bucaramanga,Particular,Hyundai,2009,26432713,3
19217,41,F,Bogota,Particular,Mazda,2019,107041080,3
19218,57,F,Cali,Particular,Chevrolet,2008,20961185,2
19219,31,M,Manizales,Comercial,Ford,2008,24165246,5
19220,45,M,Cali,Comercial,Kia,2022,134269344,10
19221,28,F,Medellin,Particular,Hyundai,2011,41771576,4
19222,23,M,Medellin,Particular,Toyota,2005,98035960,10
19223,42,F,Manizales,Particular,Hyundai,2018,79389851,7
19224,18,F,Manizales,Particular,Hyundai,2011,24675634,13
19225,42,M,Manizales,Comercial,Toyota,2023,144249275,17
19226,19,F,Bucaramanga,Comercial,Ford,2013,127442310,19
19227,49,F,Manizales,Particular,Toyota,2016,135639271,0
19228,30,F,Cali,Particular,Mazda,2014,136406401,9
19229,50,F,Medellin,Particular,Toyota,2010,21974946,18
19230,49,F,Medellin,Particular,Nissan,2007,88968495,6
19231,41,F,Manizales,Particular,Nissan,2015,131856902,12
19232,44,M,Barranquilla,Particular,Renault,2005,55426764,15
19233,21,F,Bogota,Comercial,Renault,2005,58239483,17
19234,41,F,Manizales,Particular,Toyota,2011,41335106,5
19235,40,M,Bucaramanga,Comercial,Chevrolet,2015,101917656,6
19236,46,M,Bogota,Particular,Toyota,2014,117846598,15
19237,51,M,Bogota,Particular,Mazda,2006,27899581,5
19238,38,F,Manizales,Comercial,Mazda,2011,58270456,10
19239,47,M,Bucaramanga,Particular,Mazda,2005,52205494,6
19240,43,F,Cali,Comercial,Toyota,2009,35524075,17
19241,37,F,Manizales,Particular,Ford,2022,56682074,2
19242,33,F,Medellin,Particular,Kia,2007,107897749,16
19243,20,F,Bucaramanga,Particular,Mazda,2009,125148571,15
19244,66,M,Medellin,Particular,Mazda,2014,99818500,18
19245,54,F,Manizales,Particular,Hyundai,2009,89862465,18
19246,57,F,Manizales,Particular,Toyota,2022,132500783,10
19247,61,F,Barranquilla,Comercial,Toyota,2018,149342903,0
19248,42,F,Bogota,Particular,Nissan,2008,77878947,13
19249,40,F,Barranquilla,Comercial,Hyundai,2011,76890903,18
19250,61,F,Bogota,Comercial,Nissan,2023,23018399,10
19251,18,M,Cali,Particular,Hyundai,2011,97371221,19
19252,50,M,Bucaramanga,Particular,Mazda,2015,37196009,16
19253,32,F,Cali,Particular,Mazda,2021,22824645,1
19254,34,F,Bogota,Particular,Toyota,2018,101626098,16
19255,51,F,Manizales,Particular,Hyundai,2012,89779030,5
19256,34,F,Barranquilla,Particular,Ford,2023,89392301,15
19257,69,F,Bogota,Particular,Chevrolet,2006,114896589,8
19258,58,M,Manizales,Particular,Chevrolet,2012,60833078,8
19259,61,F,Cali,Particular,Renault,2015,134014580,9
19260,21,M,Manizales,Particular,Kia,2023,74623630,9
19261,30,M,Manizales,Particular,Kia,2010,92580731,5
19262,21,M,Cali,Comercial,Renault,2015,30071978,0
19263,24,M,Barranquilla,Particular,Nissan,2021,29041854,2
19264,63,M,Manizales,Particular,Hyundai,2020,100492605,6
19265,26,F,Barranquilla,Comercial,Hyundai,2013,61272005,8
19266,40,F,Manizales,Particular,Mazda,2017,38881173,13
19267,50,F,Manizales,Particular,Ford,2011,21317355,14
19268,50,F,Cali,Particular,Nissan,2020,110338775,18
19269,37,M,Bogota,Particular,Kia,2008,105022285,9
19270,21,M,Bogota,Particular,Mazda,2015,102230296,15
19271,18,F,Bucaramanga,Particular,Mazda,2023,104893146,0
19272,59,M,Cali,Particular,Kia,2018,31900348,6
19273,51,F,Bucaramanga,Particular,Hyundai,2019,64701349,10
19274,44,M,Manizales,Particular,Nissan,2012,132183730,14
19275,38,M,Cali,Particular,Ford,2016,38891597,12
19276,41,M,Bucaramanga,Particular,Chevrolet,2015,20138324,18
19277,32,M,Medellin,Particular,Hyundai,2010,72704720,10
19278,52,F,Bogota,Particular,Hyundai,2017,109738701,12
19279,42,M,Bogota,Comercial,Ford,2022,136993632,7
19280,26,F,Medellin,Particular,Ford,2007,59025385,9
19281,34,F,Barranquilla,Particular,Mazda,2006,60282553,15
19282,38,M,Medellin,Particular,Mazda,2007,47982832,16
19283,30,F,Bogota,Particular,Nissan,2012,51710472,16
19284,20,F,Cali,Particular,Mazda,2007,110880233,12
19285,21,F,Bucaramanga,Comercial,Kia,2014,111064273,12
19286,21,F,Bogota,Particular,Kia,2011,125865081,14
19287,60,M,Medellin,Particular,Renault,2013,95033994,11
19288,45,M,Cali,Comercial,Mazda,2022,144498736,10
19289,24,M,Bogota,Particular,Kia,2020,90403563,0
19290,43,M,Medellin,Particular,Renault,2021,28413404,2
19291,28,F,Bogota,Particular,Nissan,2011,112085188,17
19292,41,F,Medellin,Comercial,Toyota,2023,71651415,11
19293,60,M,Manizales,Particular,Mazda,2009,121684276,0
19294,27,M,Medellin,Particular,Mazda,2019,146348484,19
19295,54,F,Bogota,Particular,Chevrolet,2006,127100041,1
19296,30,M,Cali,Particular,Kia,2019,118474241,17
19297,61,F,Bogota,Particular,Renault,2009,41757270,0
19298,59,M,Bogota,Particular,Mazda,2018,39766815,2
19299,56,F,Manizales,Particular,Kia,2023,148556480,9
19300,36,F,Cali,Comercial,Renault,2006,53938527,15
19301,68,M,Manizales,Particular,Chevrolet,2023,68205457,14
19302,36,M,Bogota,Particular,Ford,2010,76495887,2
19303,29,M,Manizales,Particular,Renault,2023,132675599,12
19304,69,F,Bucaramanga,Particular,Mazda,2014,68372132,6
19305,39,M,Bucaramanga,Comercial,Hyundai,2020,92700214,10
19306,64,M,Bucaramanga,Particular,Ford,2021,76845882,2
19307,54,M,Medellin,Particular,Nissan,2014,62001462,2
19308,47,M,Barranquilla,Particular,Hyundai,2017,123182551,14
19309,63,M,Manizales,Particular,Chevrolet,2017,141998005,1
19310,29,F,Bogota,Particular,Toyota,2018,45245010,6
19311,46,M,Barranquilla,Comercial,Mazda,2023,83797499,1
19312,38,M,Manizales,Particular,Mazda,2023,82479655,17
19313,28,M,Bucaramanga,Comercial,Ford,2009,133114240,2
19314,54,M,Cali,Particular,Kia,2013,87272458,17
19315,65,F,Bucaramanga,Particular,Ford,2019,56815090,17
19316,35,F,Bogota,Particular,Ford,2016,110509543,18
19317,61,M,Barranquilla,Particular,Hyundai,2008,115523922,7
19318,44,M,Barranquilla,Comercial,Kia,2022,32274820,17
19319,54,M,Manizales,Comercial,Mazda,2005,125252884,11
19320,65,F,Medellin,Particular,Chevrolet,2016,124661558,11
19321,29,F,Cali,Particular,Ford,2013,56254611,3
19322,40,M,Bucaramanga,Particular,Ford,2008,70050425,10
19323,51,F,Cali,Particular,Toyota,2010,76372177,12
19324,55,F,Bogota,Particular,Hyundai,2006,131081441,14
19325,40,F,Medellin,Particular,Nissan,2015,82685718,9
19326,42,F,Bucaramanga,Particular,Kia,2015,129005778,2
19327,21,F,Bogota,Particular,Chevrolet,2009,63639049,9
19328,47,F,Cali,Particular,Mazda,2010,79507709,18
19329,47,M,Medellin,Particular,Ford,2005,109524721,7
19330,30,F,Bucaramanga,Particular,Ford,2007,117631151,3
19331,59,M,Cali,Particular,Renault,2013,108359780,14
19332,66,F,Bucaramanga,Particular,Renault,2005,24725932,18
19333,31,M,Medellin,Particular,Hyundai,2017,59014433,3
19334,64,F,Medellin,Particular,Toyota,2021,108947132,18
19335,25,M,Cali,Particular,Toyota,2020,50687039,4
19336,41,M,Bucaramanga,Particular,Chevrolet,2016,133352188,8
19337,35,F,Barranquilla,Comercial,Kia,2006,79912106,11
19338,52,M,Bogota,Particular,Nissan,2008,62606955,17
19339,42,M,Medellin,Particular,Chevrolet,2017,112796244,5
19340,34,F,Bucaramanga,Particular,Hyundai,2010,59704639,5
19341,49,M,Cali,Particular,Mazda,2021,75286439,18
19342,41,F,Cali,Particular,Toyota,2020,98281771,4
19343,24,M,Medellin,Particular,Chevrolet,2013,36918638,4
19344,30,M,Manizales,Particular,Ford,2019,113787086,4
19345,44,F,Medellin,Comercial,Hyundai,2006,94122133,16
19346,65,M,Manizales,Particular,Nissan,2006,26557328,19
19347,22,M,Barranquilla,Particular,Ford,2021,72199721,13
19348,53,F,Cali,Particular,Hyundai,2018,126639878,15
19349,43,F,Bucaramanga,Particular,Kia,2019,42695871,12
19350,59,F,Manizales,Particular,Mazda,2006,69852659,8
19351,62,M,Bogota,Particular,Chevrolet,2007,111485055,13
19352,48,M,Bogota,Particular,Hyundai,2022,42328499,12
19353,27,F,Barranquilla,Comercial,Mazda,2009,128734360,14
19354,63,M,Manizales,Particular,Ford,2008,126981561,0
19355,43,M,Manizales,Comercial,Kia,2011,108237845,15
19356,39,M,Bucaramanga,Particular,Nissan,2011,35013321,17
19357,29,M,Bogota,Particular,Ford,2009,91293622,17
19358,49,M,Bogota,Particular,Ford,2019,109797425,10
19359,44,F,Bucaramanga,Particular,Hyundai,2009,63436717,3
19360,50,F,Manizales,Particular,Kia,2018,25717775,13
19361,69,M,Bucaramanga,Particular,Mazda,2007,44735564,11
19362,37,M,Medellin,Comercial,Kia,2005,44823978,6
19363,56,M,Bogota,Particular,Chevrolet,2006,30841762,6
19364,58,F,Manizales,Particular,Kia,2017,51144572,14
19365,57,F,Bogota,Particular,Nissan,2006,114471481,18
19366,30,F,Barranquilla,Comercial,Renault,2015,29084573,8
19367,31,F,Medellin,Particular,Renault,2009,35028656,19
19368,61,F,Medellin,Comercial,Renault,2016,59798310,15
19369,57,M,Bogota,Particular,Renault,2022,86055996,11
19370,39,M,Cali,Particular,Chevrolet,2021,70259397,3
19371,35,M,Cali,Particular,Ford,2017,28620133,2
19372,65,M,Bucaramanga,Particular,Hyundai,2010,146102911,16
19373,46,F,Medellin,Particular,Renault,2014,45883493,17
19374,60,M,Bogota,Particular,Ford,2005,113246163,15
19375,33,M,Manizales,Particular,Toyota,2022,128927654,2
19376,63,M,Bogota,Comercial,Renault,2008,67769989,11
19377,52,M,Bogota,Particular,Nissan,2008,135711748,10
19378,51,F,Manizales,Particular,Hyundai,2013,129831926,0
19379,20,F,Manizales,Particular,Renault,2009,80069766,3
19380,21,M,Barranquilla,Comercial,Toyota,2014,62319950,13
19381,22,M,Cali,Particular,Hyundai,2016,109204817,5
19382,27,M,Barranquilla,Particular,Renault,2009,123063268,8
19383,69,M,Bogota,Particular,Toyota,2005,96579050,1
19384,46,F,Bogota,Particular,Ford,2019,135631770,13
19385,49,F,Medellin,Particular,Hyundai,2011,100286614,7
19386,48,M,Medellin,Particular,Hyundai,2016,99456476,0
19387,19,M,Cali,Particular,Mazda,2018,70660823,18
19388,29,F,Manizales,Particular,Kia,2016,135001560,4
19389,44,F,Bucaramanga,Particular,Hyundai,2020,147619795,2
19390,22,M,Bogota,Particular,Renault,2015,136536749,4
19391,54,M,Medellin,Particular,Chevrolet,2022,107322132,5
19392,44,M,Cali,Particular,Hyundai,2005,84771623,16
19393,40,F,Barranquilla,Particular,Renault,2018,75513191,7
19394,50,F,Bogota,Particular,Ford,2017,100452289,5
19395,21,F,Bucaramanga,Particular,Hyundai,2012,84267055,15
19396,38,F,Cali,Particular,Mazda,2020,97451696,17
19397,41,F,Manizales,Particular,Chevrolet,2005,94028921,19
19398,61,M,Bucaramanga,Particular,Chevrolet,2008,112469929,3
19399,48,M,Bogota,Particular,Renault,2020,52706221,14
19400,61,M,Cali,Particular,Kia,2017,118824811,18
19401,65,M,Manizales,Particular,Nissan,2022,126064723,13
19402,41,F,Medellin,Particular,Mazda,2006,48032522,13
19403,66,M,Bucaramanga,Particular,Kia,2014,50448833,2
19404,27,F,Barranquilla,Particular,Chevrolet,2009,94568942,6
19405,66,F,Barranquilla,Particular,Nissan,2015,81100732,16
19406,66,M,Bucaramanga,Particular,Toyota,2006,124656526,3
19407,67,M,Bogota,Particular,Chevrolet,2005,67452441,12
19408,19,M,Bogota,Particular,Nissan,2021,138007170,17
19409,48,M,Bogota,Particular,Toyota,2008,29614737,2
19410,42,M,Barranquilla,Particular,Ford,2006,147024659,5
19411,21,M,Barranquilla,Particular,Ford,2022,38935767,2
19412,68,F,Medellin,Comercial,Ford,2008,73784634,13
19413,28,F,Bogota,Particular,Kia,2005,28378063,7
19414,34,F,Barranquilla,Particular,Toyota,2018,60129000,1
19415,61,M,Barranquilla,Comercial,Toyota,2017,64859606,1
19416,19,F,Bogota,Particular,Hyundai,2014,54449393,13
19417,23,M,Bogota,Particular,Ford,2017,125936998,6
19418,26,M,Barranquilla,Particular,Ford,2015,82694025,11
19419,22,F,Manizales,Particular,Kia,2010,21264085,7
19420,37,F,Bucaramanga,Particular,Toyota,2010,61989715,8
19421,46,M,Barranquilla,Particular,Kia,2023,28738800,17
19422,38,M,Medellin,Particular,Toyota,2014,75373743,6
19423,26,F,Cali,Particular,Hyundai,2022,97313737,5
19424,45,F,Manizales,Particular,Ford,2017,47035929,1
19425,25,F,Bogota,Particular,Hyundai,2020,113933488,5
19426,48,F,Medellin,Particular,Toyota,2022,36867285,14
19427,37,F,Bucaramanga,Particular,Hyundai,2007,27384203,16
19428,44,F,Cali,Comercial,Mazda,2019,38168134,3
19429,25,M,Manizales,Particular,Chevrolet,2021,27137724,4
19430,38,F,Barranquilla,Particular,Toyota,2007,67510880,12
19431,45,M,Bogota,Particular,Chevrolet,2006,138924651,12
19432,40,M,Barranquilla,Particular,Hyundai,2017,89220797,12
19433,23,F,Medellin,Particular,Toyota,2008,138015505,18
19434,20,F,Bogota,Particular,Toyota,2005,51261432,6
19435,22,F,Barranquilla,Particular,Ford,2015,70745135,4
19436,26,M,Bogota,Particular,Hyundai,2023,101116030,19
19437,24,M,Medellin,Particular,Ford,2015,99186347,10
19438,21,F,Barranquilla,Particular,Mazda,2009,21991209,9
19439,56,F,Cali,Particular,Mazda,2019,131281098,8
19440,22,M,Bucaramanga,Particular,Renault,2009,110913611,0
19441,28,M,Barranquilla,Particular,Kia,2021,46475807,14
19442,32,F,Bogota,Particular,Nissan,2012,97163939,12
19443,51,F,Manizales,Particular,Chevrolet,2006,32528035,4
19444,30,F,Barranquilla,Particular,Toyota,2010,64620681,13
19445,65,M,Bogota,Particular,Chevrolet,2022,46529765,3
19446,24,M,Manizales,Particular,Ford,2022,142571108,8
19447,57,F,Medellin,Particular,Ford,2018,124291052,7
19448,23,F,Manizales,Particular,Mazda,2007,141876842,7
19449,56,F,Bucaramanga,Particular,Kia,2006,20970920,8
19450,67,M,Bogota,Particular,Mazda,2021,40005342,2
19451,47,M,Barranquilla,Particular,Nissan,2005,129746306,8
19452,39,M,Manizales,Particular,Toyota,2012,85315447,1
19453,42,F,Medellin,Comercial,Nissan,2005,73461551,14
19454,45,F,Manizales,Particular,Ford,2023,49792431,9
19455,37,F,Cali,Particular,Ford,2016,68294960,12
19456,56,M,Barranquilla,Particular,Renault,2008,103687846,0
19457,20,M,Bucaramanga,Particular,Ford,2016,145404903,7
19458,22,M,Medellin,Particular,Toyota,2016,78141176,13
19459,18,F,Barranquilla,Particular,Renault,2011,58157050,15
19460,32,F,Bogota,Particular,Renault,2022,65546986,0
19461,43,M,Bogota,Particular,Toyota,2011,104016075,7
19462,20,F,Bogota,Particular,Toyota,2015,111456057,0
19463,57,F,Barranquilla,Particular,Mazda,2005,109424015,0
19464,58,M,Bucaramanga,Particular,Kia,2012,40779932,0
19465,64,M,Bogota,Particular,Toyota,2011,74703472,3
19466,59,M,Barranquilla,Particular,Hyundai,2023,126547904,4
19467,51,M,Barranquilla,Particular,Chevrolet,2013,42426203,11
19468,69,M,Bucaramanga,Particular,Hyundai,2014,136744492,5
19469,22,F,Medellin,Particular,Ford,2005,28897991,6
19470,48,M,Medellin,Comercial,Kia,2017,130347105,0
19471,68,F,Barranquilla,Particular,Nissan,2017,47245391,12
19472,30,F,Medellin,Particular,Toyota,2020,133905083,14
19473,60,M,Cali,Particular,Mazda,2019,50814965,11
19474,18,M,Bucaramanga,Particular,Mazda,2006,116532071,16
19475,39,F,Barranquilla,Particular,Toyota,2019,99237977,12
19476,32,F,Medellin,Particular,Mazda,2011,148473365,8
19477,43,F,Manizales,Particular,Renault,2016,80180376,12
19478,35,M,Medellin,Particular,Renault,2016,133169239,16
19479,65,F,Bucaramanga,Particular,Renault,2009,149404166,18
19480,26,M,Manizales,Particular,Hyundai,2010,141296788,5
19481,18,M,Bogota,Particular,Ford,2010,112180544,17
19482,60,F,Medellin,Particular,Toyota,2023,111485563,9
19483,26,M,Manizales,Particular,Toyota,2019,75466881,9
19484,40,F,Bucaramanga,Particular,Nissan,2013,123167217,14
19485,60,F,Manizales,Particular,Chevrolet,2017,111687696,8
19486,62,M,Bogota,Particular,Mazda,2007,110053339,4
19487,19,M,Manizales,Particular,Mazda,2019,26678319,15
19488,31,F,Barranquilla,Particular,Hyundai,2006,131193076,18
19489,55,M,Bogota,Comercial,Nissan,2006,25653650,4
19490,57,M,Medellin,Particular,Nissan,2011,135399645,5
19491,35,F,Barranquilla,Particular,Toyota,2018,111075374,8
19492,33,M,Barranquilla,Particular,Chevrolet,2017,79369723,5
19493,46,F,Bogota,Comercial,Chevrolet,2016,112662972,14
19494,61,F,Barranquilla,Comercial,Hyundai,2011,124706957,17
19495,28,M,Bogota,Particular,Mazda,2006,32398391,4
19496,23,F,Bogota,Particular,Kia,2019,79140252,8
19497,20,M,Manizales,Particular,Nissan,2008,144474113,9
19498,31,F,Bogota,Particular,Kia,2022,28506378,10
19499,19,M,Bucaramanga,Particular,Chevrolet,2010,149516063,15
19500,49,F,Medellin,Particular,Nissan,2015,28579822,12
19501,48,F,Barranquilla,Particular,Ford,2011,59896685,16
19502,28,M,Cali,Comercial,Chevrolet,2012,110578594,7
19503,39,M,Manizales,Particular,Mazda,2014,64295722,10
19504,20,M,Medellin,Particular,Chevrolet,2011,58615624,3
19505,67,M,Cali,Particular,Ford,2011,116407329,3
19506,48,M,Bogota,Particular,Hyundai,2010,109465835,15
19507,50,M,Barranquilla,Particular,Kia,2008,104717256,12
19508,41,M,Manizales,Particular,Nissan,2013,137529791,16
19509,18,M,Medellin,Particular,Kia,2008,126730542,5
19510,61,M,Cali,Particular,Chevrolet,2007,40132616,12
19511,32,F,Cali,Particular,Hyundai,2016,132586370,17
19512,54,M,Cali,Particular,Ford,2015,41948332,12
19513,44,F,Medellin,Comercial,Toyota,2015,126262292,9
19514,55,M,Bucaramanga,Comercial,Chevrolet,2012,141370809,2
19515,65,M,Bogota,Particular,Chevrolet,2013,33628129,2
19516,44,F,Barranquilla,Particular,Toyota,2010,107180763,9
19517,61,F,Cali,Comercial,Ford,2007,120156896,10
19518,29,M,Manizales,Particular,Hyundai,2014,89598842,11
19519,20,F,Medellin,Particular,Hyundai,2017,77536098,5
19520,47,M,Manizales,Particular,Renault,2013,66204839,13
19521,49,F,Cali,Particular,Nissan,2022,134257585,0
19522,40,M,Medellin,Comercial,Kia,2007,23043268,15
19523,19,F,Manizales,Particular,Chevrolet,2011,57239213,1
19524,24,M,Bucaramanga,Particular,Mazda,2009,23788531,10
19525,51,F,Cali,Comercial,Chevrolet,2020,26032813,6
19526,49,M,Cali,Particular,Chevrolet,2013,103165288,3
19527,56,F,Barranquilla,Particular,Mazda,2017,37124062,5
19528,49,M,Medellin,Particular,Toyota,2016,29190569,8
19529,60,M,Medellin,Particular,Kia,2005,90979124,3
19530,60,M,Bucaramanga,Particular,Renault,2022,141141484,6
19531,31,F,Cali,Particular,Hyundai,2010,31865760,2
19532,20,F,Barranquilla,Particular,Renault,2021,104580726,18
19533,63,F,Manizales,Comercial,Chevrolet,2023,75828952,19
19534,49,F,Bogota,Particular,Chevrolet,2010,66209173,11
19535,60,F,Barranquilla,Particular,Nissan,2009,115345465,1
19536,53,M,Manizales,Particular,Mazda,2006,117831431,16
19537,34,F,Barranquilla,Particular,Toyota,2014,48493704,10
19538,65,M,Manizales,Particular,Mazda,2015,101146762,0
19539,20,M,Barranquilla,Comercial,Chevrolet,2006,139031774,14
19540,27,M,Barranquilla,Particular,Renault,2022,59876828,0
19541,64,M,Cali,Particular,Nissan,2020,93931734,6
19542,57,M,Barranquilla,Particular,Renault,2007,25719332,1
19543,35,F,Manizales,Particular,Kia,2015,24114034,11
19544,20,M,Manizales,Particular,Toyota,2007,91271443,5
19545,56,F,Medellin,Particular,Ford,2010,102891123,5
19546,27,M,Manizales,Particular,Chevrolet,2009,48911791,3
19547,69,M,Medellin,Particular,Toyota,2014,145460054,0
19548,26,F,Manizales,Particular,Hyundai,2015,40317832,14
19549,63,F,Barranquilla,Particular,Hyundai,2022,112952621,12
19550,63,M,Manizales,Comercial,Renault,2011,99705809,12
19551,28,M,Medellin,Particular,Mazda,2020,117353851,7
19552,50,M,Cali,Particular,Mazda,2019,37833181,16
19553,53,F,Bogota,Particular,Renault,2012,37535257,16
19554,43,F,Barranquilla,Particular,Kia,2012,40029233,11
19555,44,M,Manizales,Particular,Chevrolet,2006,50238547,1
19556,55,F,Medellin,Particular,Ford,2019,131331343,6
19557,39,F,Medellin,Particular,Hyundai,2019,110600023,7
19558,43,F,Cali,Comercial,Renault,2016,120777337,10
19559,39,F,Manizales,Particular,Toyota,2015,137243791,13
19560,22,F,Cali,Particular,Mazda,2009,43491696,14
19561,52,F,Bogota,Particular,Chevrolet,2013,52023866,3
19562,19,F,Manizales,Particular,Hyundai,2016,86176863,0
19563,52,M,Bucaramanga,Particular,Kia,2006,100250277,12
19564,26,F,Bucaramanga,Comercial,Renault,2007,136014525,8
19565,68,F,Manizales,Particular,Chevrolet,2010,49634810,0
19566,68,M,Bucaramanga,Particular,Toyota,2023,122582224,6
19567,66,F,Bogota,Particular,Hyundai,2012,120920376,10
19568,35,F,Barranquilla,Particular,Kia,2021,34183604,4
19569,60,F,Bucaramanga,Particular,Mazda,2013,32953842,5
19570,29,F,Bucaramanga,Comercial,Chevrolet,2005,56411248,14
19571,20,M,Manizales,Particular,Toyota,2017,22899491,1
19572,35,F,Medellin,Particular,Ford,2022,91756841,0
19573,55,M,Medellin,Particular,Renault,2016,146167605,6
